nama,lat,lon,wilayah,sumber
SERAJAYA,-6.2239031,106.7029097,Kabupaten Bogor,cafe
Warkop RIZKY,-6.2128323,106.797092,Kabupaten Bogor,cafe
"KAZOKU ""家族""",-6.3150656,106.7008421,Kabupaten Bogor,cafe
di.Emih.an,-6.3167092,106.7140772,Kabupaten Bogor,cafe
Way of Evergreen,-6.2194403,106.8183587,Kabupaten Bogor,cafe
WARKOP,-6.3421488,106.7237691,Kabupaten Bogor,cafe
Warkop,-6.2983111,106.7134932,Kabupaten Bogor,cafe
JAELANSKY Bintaro,-6.2594221,106.7595513,Kabupaten Bogor,cafe
Starbucks,-6.2366842,106.7447199,Kabupaten Bogor,cafe
Mixue,-6.2362273,106.7480283,Kabupaten Bogor,cafe
Janji Jiwa,-6.2362403,106.7481145,Kabupaten Bogor,cafe
WARKOP,-6.2303503,106.7240761,Kabupaten Bogor,cafe
Warkop Solo,-6.2294749,106.7229573,Kabupaten Bogor,cafe
Warkop Barokah,-6.1998398,106.6922365,Kabupaten Bogor,cafe
TATA Berkah,-6.3741076,106.7057428,Kabupaten Bogor,cafe
Warkop Bang Eza,-6.402645,106.7980748,Kabupaten Bogor,cafe
LUCK Warkop,-6.3483723,106.6883434,Kabupaten Bogor,cafe
Warkop AGAM,-6.3496233,106.6889468,Kabupaten Bogor,cafe
Sedjagatemu,-6.3350043,106.7264624,Kabupaten Bogor,cafe
Marisu Coffee,-6.1214135,106.6974362,Kabupaten Bogor,cafe
Warkop VJB,-6.3030375,106.7162914,Kabupaten Bogor,cafe
THEMAMP,-6.2623345,106.7233067,Kabupaten Bogor,cafe
"Warkop ""AL""",-6.2725849,106.756489,Kabupaten Bogor,cafe
Seblak & Prasmanan SUTARA,-6.3211101,106.7248667,Kabupaten Bogor,cafe
Janji Jiwa,-6.2375536,106.5835733,Kabupaten Bogor,cafe
Starbuck Ubud,-6.2312221,106.5878057,Kabupaten Bogor,cafe
Warkop BOS,-6.3419926,106.7112102,Kabupaten Bogor,cafe
Warkop Ronggolawe Tuban,-6.3826319,106.7123921,Kabupaten Bogor,cafe
Kopi Nako,-6.3022503,106.6391056,Kabupaten Bogor,cafe
Seblak & Pancong MARINDO,-6.4307447,106.7841577,Kabupaten Bogor,cafe
BRAVO Warkop,-6.438808,106.7747429,Kabupaten Bogor,cafe
Aneka Jus,-6.4213708,106.7823265,Kabupaten Bogor,cafe
Mami BUYA,-6.416436,106.797082,Kabupaten Bogor,cafe
"Duren Baru ""DUBAR""",-6.4546856,106.785043,Kabupaten Bogor,cafe
T99,-6.2444551,106.8021617,Kabupaten Bogor,cafe
Cups,-6.2444151,106.8021611,Kabupaten Bogor,cafe
Busy Cheesecake,-6.2443607,106.8021592,Kabupaten Bogor,cafe
Warkop Doa Ibu,-6.4442529,106.7767932,Kabupaten Bogor,cafe
Warmindo Mamah RAY,-6.4406735,106.7746684,Kabupaten Bogor,cafe
Toko Kopi Tuku - Dukuh Atas,-6.2021012,106.822459,Kabupaten Bogor,cafe
Disenja Coffee,-6.2022759,106.8231825,Kabupaten Bogor,cafe
Difabis Coffee And Tea,-6.2021064,106.8225246,Kabupaten Bogor,cafe
Berkah Big'S Family,-6.4194559,106.7529732,Kabupaten Bogor,cafe
DGLO,-6.31702,106.7238648,Kabupaten Bogor,cafe
WARMINDO,-6.2364349,106.7464121,Kabupaten Bogor,cafe
Warkop MBA MAY,-6.3448222,106.7499623,Kabupaten Bogor,cafe
Warung Kopi PAK GEMBUL,-6.3292883,106.7254375,Kabupaten Bogor,cafe
KELAWAI.WARKOP,-6.3253615,106.7420876,Kabupaten Bogor,cafe
Warmindo Mang KUMIS,-6.2314086,106.7022722,Kabupaten Bogor,cafe
Warmindo,-6.2211996,106.7059405,Kabupaten Bogor,cafe
Merdeka Lounge,-6.1680503,106.821616,Kabupaten Bogor,cafe
Warkop,-6.4166154,106.7308416,Kabupaten Bogor,cafe
WARMINDO,-6.3115229,106.7222119,Kabupaten Bogor,cafe
Warkop RAFA RENO,-6.2384412,106.7718395,Kabupaten Bogor,cafe
MERONA,-6.3419694,106.7279224,Kabupaten Bogor,cafe
AROETALA,-6.261967,106.7556534,Kabupaten Bogor,cafe
KOPI RINGAN,-6.2588429,106.7074674,Kabupaten Bogor,cafe
Warkop SIGEKO,-6.3149996,106.7077215,Kabupaten Bogor,cafe
Warkop SEJAGAT,-6.3321762,106.7259507,Kabupaten Bogor,cafe
Warkop GASTRI,-6.3627215,106.7002342,Kabupaten Bogor,cafe
BRAVO,-6.4168233,106.7969857,Kabupaten Bogor,cafe
Sumber Rejeki,-6.4328942,106.7860867,Kabupaten Bogor,cafe
WARMINDO Pancoran Mas,-6.3984787,106.8118874,Kabupaten Bogor,cafe
TITIK KUMPUL,-6.4338974,106.7791009,Kabupaten Bogor,cafe
Warkop PONCOL,-6.4702494,106.786842,Kabupaten Bogor,cafe
Warkop BAROKAH,-6.4324783,106.7843387,Kabupaten Bogor,cafe
APS,-6.4316651,106.7961435,Kabupaten Bogor,cafe
Warkop Mie LENIAL,-6.4156083,106.7809898,Kabupaten Bogor,cafe
Tentang KOPI,-6.4330035,106.79533,Kabupaten Bogor,cafe
Warkop ENJOY,-6.4490762,106.7861081,Kabupaten Bogor,cafe
Warkop JUARA,-6.4272659,106.7838872,Kabupaten Bogor,cafe
BERKAH Big's Family,-6.4064676,106.7743837,Kabupaten Bogor,cafe
Warmindo TAMPOMAS,-6.4312475,106.7592607,Kabupaten Bogor,cafe
Steam & Warkop SUMBER ALAM,-6.4756863,106.7597803,Kabupaten Bogor,cafe
KHYG!!!,-6.4405602,106.7910753,Kabupaten Bogor,cafe
Warkop BOY,-6.4059359,106.7711103,Kabupaten Bogor,cafe
Warkop Bang MUMUH,-6.4383449,106.7740735,Kabupaten Bogor,cafe
Jakarta Coffee House,-6.2780303,106.8044317,Kabupaten Bogor,cafe
Warkop Chi-Ci,-6.3407818,106.7101898,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2002968,106.7043245,Kabupaten Bogor,cafe
Atmospace,-6.28935,106.6835002,Kabupaten Bogor,cafe
Warkop Rambutan,-6.3344483,106.7310229,Kabupaten Bogor,cafe
Warkop DOELL's,-6.2921194,106.7452493,Kabupaten Bogor,cafe
Warkop SUTARA,-6.3232112,106.7253336,Kabupaten Bogor,cafe
TOMORO Coffee,-6.27779,106.7994764,Kabupaten Bogor,cafe
Point Coffee,-6.2773597,106.798366,Kabupaten Bogor,cafe
Warkop JUARA,-6.427349,106.7836939,Kabupaten Bogor,cafe
Tempat NGOPI,-6.4066546,106.7760217,Kabupaten Bogor,cafe
Tanpa Nama,-6.1101327,106.6918948,Kabupaten Bogor,cafe
SAGAYA,-6.363618,106.7008564,Kabupaten Bogor,cafe
Warkop MANJAW,-6.4060969,106.7390021,Kabupaten Bogor,cafe
KEDAI KOPI,-6.4246596,106.7831268,Kabupaten Bogor,cafe
Tanpa Nama,-6.5210985,106.8776034,Kabupaten Bogor,cafe
Gordi hq kopi,-6.2841314,106.8117909,Kabupaten Bogor,cafe
WARKOP,-6.4329548,106.7928288,Kabupaten Bogor,cafe
Warkop BOEMI,-6.348051,106.7438378,Kabupaten Bogor,cafe
Warkop BETA,-6.3360602,106.7292747,Kabupaten Bogor,cafe
Starbuck,-6.1467127,106.7010939,Kabupaten Bogor,cafe
Starbuck,-6.1466687,106.7010335,Kabupaten Bogor,cafe
Calf Coffee,-6.2881036,106.8589554,Kabupaten Bogor,cafe
Creative-Soul (DNAC),-6.263066,106.5878254,Kabupaten Bogor,cafe
Highway Park,-6.265432,106.672135,Kabupaten Bogor,cafe
Crematology,-6.2355153,106.8139127,Kabupaten Bogor,cafe
Anomali Coffee Senopati,-6.2305406,106.8080544,Kabupaten Bogor,cafe
Starbucks,-6.2327578,106.7959105,Kabupaten Bogor,cafe
First Crack Coffee - Bumi,-6.2372035,106.7900482,Kabupaten Bogor,cafe
Jetski Pantai Mutiara,-6.1036463,106.7902427,Kabupaten Bogor,cafe
Cabin,-6.6087283,106.8110604,Kabupaten Bogor,cafe
Kedai Malaka,-6.5721806,106.7420202,Kabupaten Bogor,cafe
Kopi Nako,-6.5841573,106.8829734,Kabupaten Bogor,cafe
Tanpa Nama,-6.6011634,106.805617,Kabupaten Bogor,cafe
Kedai Telapak Cafe,-6.6024145,106.8062813,Kabupaten Bogor,cafe
Kebun Kita,-6.5948553,106.8064769,Kabupaten Bogor,cafe
Starbucks Reserve Bogor,-6.5904839,106.8044164,Kabupaten Bogor,cafe
Tanpa Nama,-6.6363557,106.8435399,Kabupaten Bogor,cafe
Old House Coffee Shop,-6.372352,106.8343438,Kabupaten Bogor,cafe
Kedai Kopi Tenong,-6.2780521,106.8035832,Kabupaten Bogor,cafe
Kopi Tugoh Signature,-6.5886948,106.8046772,Kabupaten Bogor,cafe
Kopi Jalan Pintas,-6.5711923,106.7525586,Kabupaten Bogor,cafe
Vows Coffee,-6.1275627,106.7926233,Kabupaten Bogor,cafe
Ayam Bakar Deli Bang Doli,-6.2830457,106.8778239,Kabupaten Bogor,cafe
7-Eleven,-6.3038491,106.8505393,Kabupaten Bogor,cafe
Milan Cafe,-6.3594132,106.8332163,Kabupaten Bogor,cafe
Starbucks - Margonda Raya,-6.3638477,106.8332772,Kabupaten Bogor,cafe
MUG Cafee,-6.3620244,106.8338242,Kabupaten Bogor,cafe
Gedung Paramitha,-6.363264,106.7440907,Kabupaten Bogor,cafe
Safer Sky Cafe,-6.1329384,106.6408373,Kabupaten Bogor,cafe
Kopi Bajawa Flores Depok,-6.4019258,106.8215877,Kabupaten Bogor,cafe
Tanpa Nama,-6.3584591,106.8432076,Kabupaten Bogor,cafe
Mie Ayam Bakso Istiqomah,-6.4063153,106.8126897,Kabupaten Bogor,cafe
What's Up Cafe,-6.3661586,106.8337937,Kabupaten Bogor,cafe
What's Up Cafe,-6.3660961,106.833769,Kabupaten Bogor,cafe
Kedai Kopi Kimung,-6.3668454,106.8338141,Kabupaten Bogor,cafe
Dadis Coffee Garden - Depok,-6.3996511,106.8218961,Kabupaten Bogor,cafe
Mile 32,-6.3546643,106.8412658,Kabupaten Bogor,cafe
Kopi Kenangan,-6.3550589,106.8419275,Kabupaten Bogor,cafe
Sahabat Ngopi,-6.3859453,106.8142081,Kabupaten Bogor,cafe
Stadela Coffee - Depok,-6.4057237,106.8186769,Kabupaten Bogor,cafe
Kanawa,-6.2353755,106.8138548,Kabupaten Bogor,cafe
berbagai macam makanan,-6.2915133,106.8123269,Kabupaten Bogor,cafe
Tanpa Nama,-6.1744962,106.8206518,Kabupaten Bogor,cafe
Hong Kong Cafe,-6.1888784,106.8246658,Kabupaten Bogor,cafe
Warkop Kupi,-6.4324042,106.8217503,Kabupaten Bogor,cafe
Starbucks,-6.2945932,106.7152294,Kabupaten Bogor,cafe
Tanpa Nama,-6.7215701,106.9500447,Kabupaten Bogor,cafe
UD Djaya Coffee House,-6.5641204,106.78872,Kabupaten Bogor,cafe
bakalkopi,-6.3618347,106.8425484,Kabupaten Bogor,cafe
Sadel Street Coffee,-6.3602562,106.8432309,Kabupaten Bogor,cafe
kuppy,-6.3724798,106.8800278,Kabupaten Bogor,cafe
Futura Cafe,-6.5679573,106.7465095,Kabupaten Bogor,cafe
Kopi Kenangan,-6.1713605,106.5571417,Kabupaten Bogor,cafe
Tenda Kuliner Basis HMS,-6.5596372,106.7884538,Kabupaten Bogor,cafe
Ombe Kofie Menteng,-6.1939421,106.828569,Kabupaten Bogor,cafe
Lampaoe Coffee & Culture,-6.3742169,106.7271202,Kabupaten Bogor,cafe
Rote,-6.2377842,106.8520274,Kabupaten Bogor,cafe
Warung Pancong,-6.2328391,106.8626,Kabupaten Bogor,cafe
Kopilojik Tebet,-6.2320426,106.8549689,Kabupaten Bogor,cafe
Mixue,-6.2281687,106.8553567,Kabupaten Bogor,cafe
Rocelli Coffee,-6.229348,106.8582115,Kabupaten Bogor,cafe
Kopi Buntu,-6.231779,106.8558122,Kabupaten Bogor,cafe
1/15 Coffe Menteng,-6.1977056,106.8240347,Kabupaten Bogor,cafe
Feel Matcha - Kemang,-6.2655052,106.824014,Kabupaten Bogor,cafe
Kopibrug - Tebet Barat,-6.2336719,106.8463932,Kabupaten Bogor,cafe
Unclebrew X Caesan Kitchen & Tea,-6.2328093,106.8463217,Kabupaten Bogor,cafe
Starbucks,-6.2577827,106.8148298,Kabupaten Bogor,cafe
Koko Pi Omah Kopi,-6.193364,106.8574461,Kabupaten Bogor,cafe
Nyeger' & Toast,-6.2268884,106.8441018,Kabupaten Bogor,cafe
Kedai Kopi Arih Ersada - Cawang,-6.2573496,106.8698117,Kabupaten Bogor,cafe
Kopitagram Centang Biru,-6.2218008,106.8187726,Kabupaten Bogor,cafe
Warkop,-6.2176664,106.8251913,Kabupaten Bogor,cafe
Lektur,-6.2356705,106.8571892,Kabupaten Bogor,cafe
Selective Coffee Roasters - Pela Mampang,-6.2470962,106.8174548,Kabupaten Bogor,cafe
Martabak Bintang,-6.3595764,106.8332377,Kabupaten Bogor,cafe
TGP Palem,-6.14385,106.7356717,Kabupaten Bogor,cafe
Kopi Oppa,-6.1831429,106.8726053,Kabupaten Bogor,cafe
Kopi Oey,-6.1837608,106.8245342,Kabupaten Bogor,cafe
Makkanya Coffee,-6.1717892,106.8730958,Kabupaten Bogor,cafe
Tanpa Nama,-6.2554942,106.8104097,Kabupaten Bogor,cafe
Cafe Compagnie,-6.1313949,106.8100807,Kabupaten Bogor,cafe
Setjangkir Slow Bar,-6.2450601,106.8284653,Kabupaten Bogor,cafe
Starbucks,-6.1809139,106.8913509,Kabupaten Bogor,cafe
Sabang 16,-6.1835794,106.8245174,Kabupaten Bogor,cafe
Kopi Ko Acung,-6.183511,106.8245079,Kabupaten Bogor,cafe
Inspiring Koffie Place,-6.1695973,106.8200283,Kabupaten Bogor,cafe
Atap Rumah Cafe Casa Kopi Senayan - Bendungan Hilir,-6.2065117,106.8043233,Kabupaten Bogor,cafe
Starbucks,-6.2135946,106.8136749,Kabupaten Bogor,cafe
Kopitagram,-6.1792157,106.8010119,Kabupaten Bogor,cafe
BRISKOP Brisket & Coffee,-6.1904557,106.8066137,Kabupaten Bogor,cafe
Warung Lumpia Petamburan,-6.1910321,106.8086622,Kabupaten Bogor,cafe
Kopi KANO - Senopati,-6.2305596,106.8070537,Kabupaten Bogor,cafe
Starbucks,-6.1953211,106.8915128,Kabupaten Bogor,cafe
Joffee Coffee&Eatery,-6.5840812,106.8072272,Kabupaten Bogor,cafe
Rumah Kopi Sabit,-6.2667508,106.8817658,Kabupaten Bogor,cafe
Esteh Indonesia,-6.1554055,106.8018962,Kabupaten Bogor,cafe
Dua Coffee @Cipete,-6.277798,106.8005067,Kabupaten Bogor,cafe
Starbucks,-6.2781065,106.8047538,Kabupaten Bogor,cafe
Starbucks,-6.1980213,106.7820222,Kabupaten Bogor,cafe
Upnormal Coffee Roasters,-6.1985804,106.7819601,Kabupaten Bogor,cafe
Malacca Toast,-6.1613667,106.8314249,Kabupaten Bogor,cafe
PomPom,-6.2011472,106.7827894,Kabupaten Bogor,cafe
Kozy Hub,-6.217677,106.7653788,Kabupaten Bogor,cafe
Oembean,-6.324253,106.8993135,Kabupaten Bogor,cafe
Magia Coffee - Cipete,-6.2662205,106.7976137,Kabupaten Bogor,cafe
Ali Kopi Cafe & Roastery - Kalideres,-6.1525717,106.7132943,Kabupaten Bogor,cafe
Kafe Saka,-6.3235479,106.8578364,Kabupaten Bogor,cafe
Starbucks,-6.2317545,106.8977055,Kabupaten Bogor,cafe
Ou Tu Cafe & Resto - Tanjung Duren Utara,-6.1704283,106.7803179,Kabupaten Bogor,cafe
Lapis-Lapis,-6.1442515,106.8655074,Kabupaten Bogor,cafe
Suasana Kopi - Kramat Pela,-6.2446129,106.7893682,Kabupaten Bogor,cafe
Vyf Coffee,-6.1309041,106.8683846,Kabupaten Bogor,cafe
Intan Cafe,-6.2950649,106.7989123,Kabupaten Bogor,cafe
Ropang Stop,-6.1625403,106.7421511,Kabupaten Bogor,cafe
Mixue,-6.1365132,106.73735,Kabupaten Bogor,cafe
Chatime,-6.1370833,106.7323473,Kabupaten Bogor,cafe
Jelly Potter Indonesia,-6.1383861,106.8411635,Kabupaten Bogor,cafe
Starbucks,-6.1239278,106.7399929,Kabupaten Bogor,cafe
Meraki,-6.2841687,106.769301,Kabupaten Bogor,cafe
Hey Kafe - Arteri Pondok Indah,-6.2581461,106.7819679,Kabupaten Bogor,cafe
Coffee Shop Sidikalang Jaya,-6.149465,106.7849404,Kabupaten Bogor,coffee_shop
Kopi Konnichiwa - Jelambar,-6.158342,106.7801141,Kabupaten Bogor,cafe
Kedai JATAM,-6.2897204,106.8381453,Kabupaten Bogor,cafe
Waroeng Kopi Kang Rully,-6.2514522,106.7565764,Kabupaten Bogor,cafe
Toko Kopi TUKU - Bintaro,-6.2697697,106.7545502,Kabupaten Bogor,cafe
Sixty Two Coffee,-6.2372116,106.8081552,Kabupaten Bogor,cafe
Tanpa Nama,-6.12881,106.7966849,Kabupaten Bogor,cafe
Kopi Kalyan,-6.2432385,106.8091606,Kabupaten Bogor,cafe
Wakofi,-6.1345815,106.7776877,Kabupaten Bogor,cafe
Crumble Crew Selong,-6.2312194,106.810026,Kabupaten Bogor,cafe
Staircaze Music Studio,-6.122117,106.8824851,Kabupaten Bogor,cafe
Goyang-i HQ,-6.2378395,106.8154597,Kabupaten Bogor,cafe
Otten Coffee Jakarta,-6.2328215,106.8120081,Kabupaten Bogor,cafe
Yoeeh Kopi Juana,-6.1458453,106.7389423,Kabupaten Bogor,cafe
Cendol Duren Bang Delon - Gandaria Utara,-6.2547044,106.7878104,Kabupaten Bogor,cafe
Kopi Kalyan - Kramat Pela,-6.2437353,106.7934233,Kabupaten Bogor,cafe
Papa & Mama Pastries,-6.1152067,106.7780354,Kabupaten Bogor,cafe
Six Ounces - Melawai,-6.2494476,106.8004246,Kabupaten Bogor,cafe
Jia Xiang Kopitien,-6.1162149,106.7798888,Kabupaten Bogor,cafe
Saudagar Kopi Bintaro,-6.2836515,106.7133361,Kabupaten Bogor,cafe
Kopi Kenangan x Cerita Roti - Alfamidi Stasiun Pondok Ranji,-6.2769015,106.74602,Kabupaten Bogor,cafe
DUTAMA Bar & Coffee Lounge,-6.3248565,106.7547352,Kabupaten Bogor,cafe
Velind's Bakery,-6.3026753,106.6796684,Kabupaten Bogor,cafe
Kopimana27,-6.2393316,106.8457394,Kabupaten Bogor,cafe
Tanpa Nama,-6.3356803,106.5605876,Kabupaten Bogor,cafe
Gerimis Coffee,-6.586999,106.788958,Kabupaten Bogor,cafe
Routibunz Taman Levina - Binong,-6.2358854,106.5838879,Kabupaten Bogor,cafe
Starbucks,-6.2137972,106.6832619,Kabupaten Bogor,cafe
Djakarté,-6.1354791,106.8128292,Kabupaten Bogor,cafe
Kopiluo,-6.1482534,106.6768109,Kabupaten Bogor,cafe
Starbucks,-6.2724511,106.6993633,Kabupaten Bogor,cafe
Kopi Janji Jiwa Jilid 22,-6.2170293,106.8442601,Kabupaten Bogor,coffee_shop
Hygge Cafe,-6.2981034,106.6405443,Kabupaten Bogor,cafe
Kantin Bu Darmo - BIG,-6.4902246,106.8489,Kabupaten Bogor,cafe
Drink Station - Cibogor,-6.5955425,106.7894196,Kabupaten Bogor,cafe
SELA KOPI HQ,-6.8130572,107.136296,Kabupaten Bogor,cafe
Jongjohn's Coffee House,-6.7162541,107.0102835,Kabupaten Bogor,cafe
Baden Kenari Coffee (BKC),-6.7164992,107.0096044,Kabupaten Bogor,cafe
Starbucks,-6.2584878,106.6202062,Kabupaten Bogor,cafe
Raindear Coffee and Kitchen - Baranangsiang,-6.6034457,106.8102025,Kabupaten Bogor,cafe
Chatime,-6.3046207,106.8473858,Kabupaten Bogor,cafe
Starbuck Cafe,-6.2302098,106.520662,Kabupaten Bogor,cafe
Starbucks,-6.4153373,106.8209308,Kabupaten Bogor,cafe
Starbucks,-6.3952241,106.7997797,Kabupaten Bogor,cafe
Starbucks,-6.1945691,106.6332024,Kabupaten Bogor,cafe
Pouter Coffee,-6.2369608,106.8571342,Kabupaten Bogor,cafe
DPR by HMS,-6.5612631,106.7923866,Kabupaten Bogor,cafe
KOUP!,-6.2364739,106.8568453,Kabupaten Bogor,cafe
Kopi Dan Dia,-6.8859556,106.806138,Kabupaten Bogor,cafe
Kopi 3 Kolam,-6.3651881,106.6031679,Kabupaten Bogor,cafe
Starbucks,-6.3468247,106.6937443,Kabupaten Bogor,cafe
Seven Dials,-6.2790595,106.718054,Kabupaten Bogor,cafe
Starbucks,-6.2809921,106.7138766,Kabupaten Bogor,cafe
Sisi Barat Cafe,-6.5618896,106.7441684,Kabupaten Bogor,cafe
Sensory Tree,-6.2825902,106.7130749,Kabupaten Bogor,cafe
Warkop Kuningan,-6.3381692,106.7391186,Kabupaten Bogor,cafe
Kopi Alan's,-6.236025,106.7547318,Kabupaten Bogor,cafe
Warung Nasi,-6.236156,106.754582,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2408257,106.793566,Kabupaten Bogor,cafe
Dec.,-6.2637525,106.6302999,Kabupaten Bogor,cafe
Kopi Bajawa Flores,-6.2604075,106.607526,Kabupaten Bogor,cafe
Kopi Kenangan,-6.3741239,106.8330769,Kabupaten Bogor,cafe
Di Desa Coffee and Eatery,-6.5111538,106.832948,Kabupaten Bogor,cafe
Tanpa Nama,-6.7152714,106.8625556,Kabupaten Bogor,cafe
Tanpa Nama,-6.2539905,106.700765,Kabupaten Bogor,cafe
MASON COFFEE,-6.881881,106.9469107,Kabupaten Bogor,cafe
MOKOPI,-6.8839387,106.945307,Kabupaten Bogor,cafe
Arborea Cafe,-6.2062227,106.8016715,Kabupaten Bogor,cafe
Kafe Hoax,-6.1192605,106.8517016,Kabupaten Bogor,cafe
Lege Coffee and Toastie,-6.2299775,106.8211262,Kabupaten Bogor,cafe
Roemah Kopyor,-6.339969,106.6324615,Kabupaten Bogor,cafe
Kopi Tubing,-6.569071,106.8457581,Kabupaten Bogor,cafe
Popolo Coffee,-6.5839634,106.8821201,Kabupaten Bogor,cafe
foodpedia palem semi,-6.2193874,106.61034,Kabupaten Bogor,cafe
Kopi Tuku,-6.5680098,106.8544059,Kabupaten Bogor,cafe
Kopi Satu Tudju,-6.5981222,106.7899598,Kabupaten Bogor,cafe
Mie Gacoan Dramaga,-6.5697191,106.7395101,Kabupaten Bogor,cafe
Shinju Ramen,-6.5726694,106.7479069,Kabupaten Bogor,cafe
Koloni Food and Space,-6.5541569,106.748552,Kabupaten Bogor,cafe
Kebin,-6.5691191,106.7571451,Kabupaten Bogor,cafe
Mie Gacoan Yasmin,-6.5647112,106.7629836,Kabupaten Bogor,cafe
Kopi Tepi Sawah,-6.5785854,106.740431,Kabupaten Bogor,cafe
Madam Coffee,-6.5683534,106.7588174,Kabupaten Bogor,cafe
Sisi Teras Coffee & Kitchen,-6.577951,106.7548773,Kabupaten Bogor,cafe
Everythey Coffee and Plant,-6.5801859,106.7509808,Kabupaten Bogor,cafe
Friday Coffee Plants & Eatery,-6.574978,106.7522981,Kabupaten Bogor,cafe
Senandung Kopi,-6.5774716,106.757495,Kabupaten Bogor,cafe
Ulin-Ulin Coffee Park,-6.5806132,106.775886,Kabupaten Bogor,cafe
Uniko Coffee & Gallery,-6.5840617,106.7742019,Kabupaten Bogor,cafe
Teras Samoraya,-6.5373792,106.7331049,Kabupaten Bogor,cafe
Warung Kopi Raja,-6.5551978,106.7009383,Kabupaten Bogor,cafe
Waroeng De-Pot Doenan,-6.5573758,106.7067574,Kabupaten Bogor,cafe
Golden Black,-6.556779,106.773831,Kabupaten Bogor,cafe
Kopi Nako,-6.603747,106.8110497,Kabupaten Bogor,cafe
Old Town White Coffee,-6.2401441,106.801087,Kabupaten Bogor,cafe
Tempat Parkir Motor,-6.2815436,106.8298726,Kabupaten Bogor,cafe
Tanpa Nama,-6.7063445,106.6417421,Kabupaten Bogor,cafe
Tanpa Nama,-6.706757,106.6419091,Kabupaten Bogor,cafe
Kopi Klotok,-6.3207517,106.6116803,Kabupaten Bogor,cafe
Kopi Raga,-6.4781386,106.8729968,Kabupaten Bogor,cafe
BBC Garden & Cafe,-6.2843473,106.6386327,Kabupaten Bogor,cafe
Kaumuda Coffe and Bar,-6.3047636,106.8421614,Kabupaten Bogor,cafe
Starbucks,-6.2943421,106.6097591,Kabupaten Bogor,cafe
Warung Kopi Tepi Sungai,-6.3896463,106.7663441,Kabupaten Bogor,cafe
Warkop Agam Medan,-6.3464009,106.6881615,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2294164,106.6590437,Kabupaten Bogor,cafe
Kopi Kenangan,-6.2235053,106.6927485,Kabupaten Bogor,cafe
Warkop Xsari,-6.3388127,106.8549641,Kabupaten Bogor,cafe
bixue,-6.6014314,106.779507,Kabupaten Bogor,cafe
Fore Coffee,-6.601431,106.7794551,Kabupaten Bogor,cafe
Janji Jiwa,-6.601444,106.7797458,Kabupaten Bogor,cafe
Kopi Kenangan,-6.6014441,106.779712,Kabupaten Bogor,cafe
Kopitagram,-6.2833643,106.6381582,Kabupaten Bogor,cafe
Deracikan,-6.2436892,106.802342,Kabupaten Bogor,cafe
Kopi Kenangan,-6.4826162,106.8003893,Kabupaten Bogor,cafe
Tanpa Nama,-6.2020992,106.8224805,Kabupaten Bogor,cafe
Difabis Coffee and Tea,-6.2021095,106.8225262,Kabupaten Bogor,cafe
Disenja Coffee,-6.2022833,106.8231696,Kabupaten Bogor,cafe
Tanpa Nama,-6.3719722,106.8242355,Kabupaten Bogor,coffee_shop
Satu Kenangan,-6.3714469,106.8245131,Kabupaten Bogor,coffee_shop
Tanpa Nama,-7.3403905,108.2172127,Kabupaten Ciamis,cafe
Tanpa Nama,-7.3235315,108.2220232,Kabupaten Ciamis,cafe
Boba,-7.3703693,108.5394964,Kabupaten Ciamis,cafe
We Made! Coffee,-7.3697217,108.5365052,Kabupaten Ciamis,cafe
Sunday Culture & Co. 26,-7.3502601,108.2290191,Kabupaten Ciamis,cafe
Biji Kopi,-7.3696347,108.533679,Kabupaten Ciamis,cafe
Mixue,-7.3710871,108.5287216,Kabupaten Ciamis,cafe
Mixue,-7.3741433,108.5404883,Kabupaten Ciamis,cafe
Fachri Boba,-7.1974033,108.5046619,Kabupaten Ciamis,cafe
Point Coffee,-7.3627726,108.5340078,Kabupaten Ciamis,cafe
Garasi,-7.3697355,108.53621,Kabupaten Ciamis,cafe
Tungku,-7.3641725,108.5419377,Kabupaten Ciamis,cafe
Siloka,-7.3735693,108.5388755,Kabupaten Ciamis,cafe
Janji Jiwa,-7.3713976,108.5289509,Kabupaten Ciamis,cafe
Warung Kopi Sinar Bintang,-7.3259734,108.345578,Kabupaten Ciamis,cafe
Kopi Janji Jiwa,-7.3270766,108.3541124,Kabupaten Ciamis,cafe
IM'YOU Cafe (Coffee & Eatery),-7.3275753,108.3455185,Kabupaten Ciamis,cafe
Kandis Coffee & Eatery,-7.3260034,108.3464723,Kabupaten Ciamis,cafe
Notre Socielle,-7.322418,108.2225735,Kabupaten Ciamis,cafe
Tanpa Nama,-6.9325753,106.9322515,Kabupaten Cianjur,cafe
Fresh Milack,-6.9186381,106.933241,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9139468,106.9350557,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9118104,106.9337353,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9138381,106.9334483,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9145812,106.9350043,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9186122,106.9366414,Kabupaten Cianjur,cafe
Tanpa Nama,-6.916033,106.9362169,Kabupaten Cianjur,cafe
Tanpa Nama,-6.9109485,106.9347821,Kabupaten Cianjur,cafe
